sequence,filename,blend,confidence,psnr,ssim,time_ms
GOPR0374_11_03,002496.png,0.9,1.0,25.92856415368153,0.7750160737552383,749.8663999995188
GOPR0374_11_03,002497.png,0.9,1.0,23.17230976944945,0.6865587463500912,751.1940999993385
GOPR0374_11_03,002498.png,0.9,1.0,24.62297628285355,0.7445311615565378,696.2839999996504
GOPR0374_11_03,002499.png,0.9,1.0,26.85049156292132,0.7751101840537392,725.0896000005014
GOPR0374_11_03,002500.png,0.9,1.0,26.407523663604092,0.7482558262185863,672.3444999988715
GOPR0374_11_03,002501.png,0.9,1.0,26.781254544248764,0.779243091155415,702.6846000007936
GOPR0374_11_03,002502.png,0.9,1.0,27.249052898937677,0.7777999836126231,706.1713000002783
GOPR0374_11_03,002503.png,0.9,1.0,27.402684677249386,0.7847917749616092,684.3057000005501
GOPR0374_11_03,002504.png,0.9,1.0,26.84167426898251,0.7476831820525806,673.9833999999973
GOPR0374_11_03,002505.png,0.9,1.0,25.76236729476163,0.7277346680643072,673.0131000003894
GOPR0374_11_03,002506.png,0.9,1.0,25.42211671378279,0.7406645495562163,694.9455000012676
GOPR0374_11_03,002507.png,0.9,1.0,25.972749857406065,0.7515006007375477,743.5146999996505
GOPR0374_11_03,002508.png,0.9,1.0,26.759464862281455,0.8038593508346872,687.6185999990412
GOPR0374_11_03,002509.png,0.9,1.0,25.989416188635786,0.7415275851408841,694.2161999995733
GOPR0374_11_03,002510.png,0.9,1.0,26.632456152037204,0.7756339664348332,694.2022999992332
GOPR0374_11_03,002511.png,0.9,1.0,26.72119178783996,0.7764415944370905,665.0128000001132
GOPR0374_11_03,002512.png,0.9,1.0,26.581267703774962,0.7519779869206765,707.7843999995821
GOPR0374_11_03,002513.png,0.9,1.0,27.185457806297503,0.766606081120495,686.5107000012358
GOPR0374_11_03,002514.png,0.9,1.0,29.430799932618662,0.8732590256998899,684.6442999994906
GOPR0374_11_03,002515.png,0.9,1.0,29.31094226161012,0.8534702783288525,684.2017999988457
GOPR0374_11_03,002516.png,0.9,1.0,27.611700079831643,0.7702882004989507,711.4626000002318
GOPR0374_11_03,002517.png,0.9,1.0,28.41733934284582,0.8416246745181092,795.7956999998714
GOPR0374_11_03,002518.png,0.9,1.0,28.33881146804655,0.8005058705135201,686.4642000000458
GOPR0374_11_03,002519.png,0.9,1.0,28.7061221600748,0.8365206071770985,695.9344999995665
GOPR0374_11_03,002520.png,0.9,1.0,28.115629355194798,0.7728926506745654,694.8812999999063
GOPR0374_11_03,002521.png,0.9,1.0,29.740418730867244,0.8495052329434731,691.3917999991099
GOPR0374_11_03,002522.png,0.9,1.0,28.3755798405259,0.7956707215897829,701.5269999992597
GOPR0374_11_03,002523.png,0.9,1.0,25.075177485778767,0.7281293164651794,698.8242000006721
GOPR0374_11_03,002524.png,0.9,1.0,23.163032411384606,0.7218434905684034,686.8998000009015
GOPR0374_11_03,002525.png,0.9,1.0,23.272961762646666,0.7571418779179586,684.8324000002322
GOPR0374_11_03,002526.png,0.9,1.0,23.357377783458375,0.7440538986322739,726.0713000014221
GOPR0374_11_03,002527.png,0.9,1.0,26.37696753264006,0.7855607674178905,747.7295999997295
GOPR0374_11_03,002528.png,0.9,1.0,27.16943719566099,0.7808389463800324,674.0406999997504
GOPR0378_13_00,000041.png,0.9,1.0,28.173519041496967,0.9180266038652021,673.9441999998235
GOPR0378_13_00,000042.png,0.9,1.0,27.159575517229225,0.8945151131636372,688.9874000007694
GOPR0378_13_00,000043.png,0.9,1.0,26.85041728505885,0.8896848052952414,675.0824999999168
GOPR0378_13_00,000044.png,0.9,1.0,28.677147892616993,0.9490655953804031,694.4445999997697
GOPR0378_13_00,000045.png,0.9,1.0,28.224154195330673,0.9221845899431376,682.9627999995864
GOPR0378_13_00,000046.png,0.9,1.0,28.62245157325794,0.9357634041947472,672.9314000003797
GOPR0378_13_00,000047.png,0.9,1.0,29.17154276101194,0.9507113636803862,676.2894000003143
GOPR0378_13_00,000048.png,0.9,1.0,28.818675579564488,0.9482008248846946,710.6253000001743
GOPR0378_13_00,000049.png,0.9,1.0,29.443811775238583,0.9496458601833798,745.7660000000033
GOPR0378_13_00,000050.png,0.9,1.0,27.454524937296352,0.9001854590947399,686.0558999997011
GOPR0378_13_00,000051.png,0.9,1.0,27.653028400301878,0.9087618399120304,683.3827999998903
GOPR0378_13_00,000052.png,0.9,1.0,29.60541128767052,0.9599925792362266,689.6763000004285
GOPR0378_13_00,000053.png,0.9,1.0,26.66955954872315,0.8919242415225767,687.0732000006683
GOPR0378_13_00,000054.png,0.9,1.0,28.48212129062231,0.9386147802179884,667.5692000007984
GOPR0378_13_00,000055.png,0.9,1.0,26.872471000354928,0.8948736502966934,670.4550000013114
GOPR0378_13_00,000056.png,0.9,1.0,27.099544983723483,0.9070647313491911,670.6240000003163
GOPR0378_13_00,000057.png,0.9,1.0,27.574226153656184,0.9224988189123606,669.5410000011179
GOPR0378_13_00,000058.png,0.9,1.0,27.343711161642624,0.9191162151002112,703.9699000015389
GOPR0378_13_00,000059.png,0.9,1.0,27.163324707406726,0.9166660919825258,721.6391999991174
GOPR0378_13_00,000060.png,0.9,1.0,27.132660388766865,0.9143268454888659,704.1198000006261
GOPR0378_13_00,000061.png,0.9,1.0,27.59542112799469,0.9272559922534175,680.6644000007509
GOPR0378_13_00,000062.png,0.9,1.0,28.41328860906023,0.9462442189347491,693.5701000002155
GOPR0378_13_00,000063.png,0.9,1.0,27.52799259387421,0.9225380296044645,669.2984999990585
GOPR0378_13_00,000064.png,0.9,1.0,28.48785551999168,0.9463368126916106,673.5972000005859
GOPR0378_13_00,000065.png,0.9,1.0,28.37500694709352,0.946939110958259,686.1800000006042
GOPR0378_13_00,000066.png,0.9,1.0,29.10550300366221,0.9615672637770656,700.6939000002603
GOPR0378_13_00,000067.png,0.9,1.0,28.67051004751035,0.9553360785291157,679.834500000652
GOPR0378_13_00,000068.png,0.9,1.0,26.834418745902365,0.908973506161273,715.1420999998663
GOPR0378_13_00,000069.png,0.9,1.0,27.50215332051665,0.9268940578727012,752.7867999997397
GOPR0378_13_00,000070.png,0.9,1.0,26.47760116926028,0.8927112264721827,693.7504999987141
GOPR0378_13_00,000071.png,0.9,1.0,22.738858036753275,0.7064513751459366,678.0096000002231
GOPR0378_13_00,000072.png,0.9,1.0,24.924859331528847,0.8162496409419622,671.0884999993141
GOPR0378_13_00,000073.png,0.9,1.0,25.588883174447265,0.8336716051460448,675.3578999996535
GOPR0378_13_00,000074.png,0.9,1.0,29.875137415491167,0.9605356957855816,668.4404000006907
GOPR0378_13_00,000075.png,0.9,1.0,28.348183583299242,0.9347393620158071,684.9380000003293
GOPR0378_13_00,000076.png,0.9,1.0,26.87263852553459,0.902395502580927,673.6459000003379
GOPR0378_13_00,000077.png,0.9,1.0,26.390492040712182,0.8783048791095142,671.8818000008469
GOPR0378_13_00,000078.png,0.9,1.0,26.886026163594245,0.900496506990723,706.8904999996448
GOPR0378_13_00,000079.png,0.9,1.0,26.300044083756397,0.8834515722741872,725.1732000004267
GOPR0378_13_00,000080.png,0.9,1.0,25.208007153448083,0.828101487390931,662.8837999996904
GOPR0378_13_00,000081.png,0.9,1.0,25.92077736200129,0.8660680373086116,673.2353999996121
GOPR0378_13_00,000082.png,0.9,1.0,23.70617777931119,0.7563634801347466,688.8290999995661
GOPR0378_13_00,000083.png,0.9,1.0,24.478739754060722,0.8047126075816385,683.5324000003311
GOPR0378_13_00,000084.png,0.9,1.0,23.64049590971538,0.7593689586221614,690.46470000103
GOPR0378_13_00,000085.png,0.9,1.0,28.234424405380555,0.9385162731823641,680.6496999997762
GOPR0378_13_00,000086.png,0.9,1.0,24.253666355784617,0.7641127345050666,697.4372999993648
GOPR0378_13_00,000087.png,0.9,1.0,21.88592705065371,0.6539260929508205,683.0941999996867
GOPR0378_13_00,000088.png,0.9,1.0,23.11002378619008,0.7167046688468521,696.813700000348
GOPR0378_13_00,000089.png,0.9,1.0,23.475811583945084,0.7400829782523806,745.6904999999097
GOPR0378_13_00,000090.png,0.9,1.0,23.63503707187521,0.7531636890220469,690.6460999998671
GOPR0378_13_00,000091.png,0.9,1.0,23.912624730959337,0.749643991169615,684.1958999993949
GOPR0378_13_00,000092.png,0.9,1.0,24.72831678728916,0.7844576118690382,677.3150000008172
GOPR0378_13_00,000093.png,0.9,1.0,27.841702082044417,0.9358247151103741,690.9542000012152
GOPR0378_13_00,000094.png,0.9,1.0,27.03179721932971,0.8916980750585289,677.0608999995602
GOPR0378_13_00,000095.png,0.9,1.0,27.087188081259484,0.9186394252768028,690.9880000002886
GOPR0378_13_00,000096.png,0.9,1.0,26.609146257958027,0.868673347712682,677.7980999995634
GOPR0378_13_00,000097.png,0.9,1.0,25.501560670645812,0.8291228743067852,691.4063000003807
GOPR0378_13_00,000098.png,0.9,1.0,23.397888458592753,0.717384906219355,708.4730999995372
GOPR0378_13_00,000099.png,0.9,1.0,23.092590832710556,0.7092097079108907,773.6614999994345
GOPR0378_13_00,000100.png,0.9,1.0,22.952379189806408,0.6959326196214738,685.5821000008291
GOPR0378_13_00,000101.png,0.9,1.0,25.419974783738873,0.825052942066867,672.6440000002185
GOPR0378_13_00,000102.png,0.9,1.0,27.873945581456763,0.9429766218029173,672.0273999999336
GOPR0378_13_00,000103.png,0.9,1.0,28.30783208783572,0.9472267325547574,667.0073999994202
GOPR0378_13_00,000104.png,0.9,1.0,26.486152644889266,0.8866177729584733,674.879799998962
GOPR0378_13_00,000105.png,0.9,1.0,27.745250376566144,0.9294635752065549,678.4256999999343
GOPR0378_13_00,000106.png,0.9,1.0,27.253975321459592,0.9191116501942368,685.6819999993604
GOPR0378_13_00,000107.png,0.9,1.0,26.308155009597325,0.8276481260150325,671.7105000006995
GOPR0378_13_00,000108.png,0.9,1.0,26.762873274530655,0.892623381288525,717.2410000002856
GOPR0378_13_00,000109.png,0.9,1.0,27.760927511086628,0.9040351145037926,739.0859999995882
GOPR0378_13_00,000110.png,0.9,1.0,25.90090363397763,0.8708595322972821,682.1370000016032
GOPR0378_13_00,000111.png,0.9,1.0,26.643965464053117,0.8998787842126333,679.5677000009164
GOPR0378_13_00,000112.png,0.9,1.0,26.649206293889193,0.894079715872187,676.327000001038
GOPR0378_13_00,000113.png,0.9,1.0,27.408328094836566,0.9246306884155228,672.0951000006608
GOPR0378_13_00,000114.png,0.9,1.0,25.952826843789623,0.8766727388772461,670.8058000003803
GOPR0378_13_00,000115.png,0.9,1.0,26.473751623829877,0.8894057835772414,677.7652999990096
GOPR0378_13_00,000116.png,0.9,1.0,25.173885693043108,0.8313687935453763,691.6801999996096
GOPR0378_13_00,000117.png,0.9,1.0,25.438585105929576,0.8475531052482185,676.7608999998629
GOPR0378_13_00,000118.png,0.9,1.0,24.486005777360205,0.8126270223211157,700.6178999999975
GOPR0378_13_00,000119.png,0.9,1.0,24.872465439314198,0.8305412438989288,723.2422000015504
GOPR0378_13_00,000120.png,0.9,1.0,25.264150494538065,0.8389884716833108,691.6768999999476
GOPR0378_13_00,000121.png,0.9,1.0,27.714796774950226,0.9177799240919362,678.8640000013402
GOPR0378_13_00,000122.png,0.9,1.0,27.33319864708268,0.9107499341377762,676.9062999992457
GOPR0378_13_00,000123.png,0.9,1.0,27.68636293652571,0.9195310651957009,664.6031000000221
GOPR0378_13_00,000124.png,0.9,1.0,26.724914735389863,0.8950315371857188,655.9727000003477
GOPR0378_13_00,000125.png,0.9,1.0,29.188225338472762,0.9435155030072576,701.9332999989274
GOPR0378_13_00,000126.png,0.9,1.0,28.755307239109396,0.9442117075130881,705.8340000003227
GOPR0378_13_00,000127.png,0.9,1.0,28.692886220103418,0.9413179482427422,681.5091999997094
GOPR0378_13_00,000128.png,0.9,1.0,29.32656892519478,0.9498367319932731,734.659499999907
GOPR0378_13_00,000129.png,0.9,1.0,28.92512948394717,0.9416638449077236,739.1345000014553
GOPR0378_13_00,000130.png,0.9,1.0,27.42841708359725,0.9183836538516422,692.986000000019
GOPR0378_13_00,000131.png,0.9,1.0,26.76288802843086,0.8922663947589037,684.1757000001962
GOPR0378_13_00,000132.png,0.9,1.0,27.924821455793012,0.9377135635582284,680.015199999616
GOPR0378_13_00,000133.png,0.9,1.0,27.08800002066823,0.8962759491751378,697.1180000000459
GOPR0378_13_00,000134.png,0.9,1.0,29.550941189817166,0.9580518783352447,709.3695000003208
GOPR0378_13_00,000135.png,0.9,1.0,28.66101854231504,0.9451456622839814,681.2847999990481
GOPR0378_13_00,000136.png,0.9,1.0,28.146773149689054,0.9339442741810501,689.7207999991224
GOPR0378_13_00,000137.png,0.9,1.0,27.792848546210088,0.9164525625544345,692.6547000002756
GOPR0378_13_00,000138.png,0.9,1.0,29.547139418426557,0.9555658305319334,717.8660000008676
GOPR0378_13_00,000139.png,0.9,1.0,28.22558687831871,0.9280675577236543,762.4379000008048
GOPR0378_13_00,000140.png,0.9,1.0,27.588877816120387,0.9135343258089769,677.3193999997602
GOPR0378_13_00,000141.png,0.9,1.0,28.980529627374914,0.9435586411105327,677.1310999993148
GOPR0378_13_00,000142.png,0.9,1.0,28.705860615448277,0.9419599782178053,682.655500000692
GOPR0378_13_00,000143.png,0.9,1.0,27.39255099334242,0.912487729058589,674.8707999995531
GOPR0378_13_00,000144.png,0.9,1.0,26.06835221672753,0.8634472586699206,673.9264000007097
GOPR0378_13_00,000145.png,0.9,1.0,26.938074939251273,0.8964861274418204,676.420900001176
GOPR0378_13_00,000146.png,0.9,1.0,26.764827094931796,0.8917930117093297,663.2463000005373
GOPR0378_13_00,000147.png,0.9,1.0,28.01561703189385,0.9315005061132,689.6644000007655
GOPR0378_13_00,000148.png,0.9,1.0,27.669766104633954,0.9260987201645499,698.1912999999622
GOPR0378_13_00,000149.png,0.9,1.0,26.337490236927206,0.8789721134985661,746.8417000000045
GOPR0378_13_00,000150.png,0.9,1.0,25.35150871445972,0.8247101319330609,680.7783000003838
GOPR0379_11_00,000188.png,0.9,1.0,27.73666662006205,0.8497720547508042,676.2320000016189
GOPR0379_11_00,000189.png,0.9,1.0,26.888547178683307,0.826663103051544,678.6666999996669
GOPR0379_11_00,000190.png,0.9,1.0,26.740665407983414,0.8177662896801302,675.4963000003045
GOPR0379_11_00,000191.png,0.9,1.0,26.777029662913097,0.8259755267477504,671.5175999997882
GOPR0379_11_00,000192.png,0.9,1.0,26.31459902278799,0.8179046975775733,671.2629000012384
GOPR0379_11_00,000193.png,0.9,1.0,25.32421362817466,0.7842188419431108,678.5027999994782
GOPR0379_11_00,000194.png,0.9,1.0,25.662166187001482,0.7962001995594447,691.4221000006364
GOPR0379_11_00,000195.png,0.9,1.0,25.182992462991574,0.7889015734211947,727.7648999988742
GOPR0379_11_00,000196.png,0.9,1.0,24.905770620811573,0.7834533095214974,741.8290999994497
GOPR0379_11_00,000197.png,0.9,1.0,25.29760291985501,0.8091355557288867,683.9608000009321
GOPR0379_11_00,000198.png,0.9,1.0,25.56423067892863,0.8173903279485399,687.1470999994926
GOPR0379_11_00,000199.png,0.9,1.0,26.124049521303128,0.8343889811070487,679.5258000001922
GOPR0379_11_00,000200.png,0.9,1.0,26.013983815122955,0.8262413484684142,664.8148999993282
GOPR0379_11_00,000201.png,0.9,1.0,25.95192292522434,0.820748774749855,685.693600000377
GOPR0379_11_00,000202.png,0.9,1.0,25.378226309614437,0.8146130815614548,678.1957999992301
GOPR0379_11_00,000203.png,0.9,1.0,25.783576606857558,0.829337699528582,665.4193000013038
GOPR0379_11_00,000204.png,0.9,1.0,26.915123968064098,0.8728107245511368,707.0315999990271
GOPR0379_11_00,000205.png,0.9,1.0,27.295580248484093,0.8800531601882052,729.3798000009701
GOPR0379_11_00,000206.png,0.9,1.0,27.331298275885572,0.8848727510632166,784.2765000004874
GOPR0379_11_00,000207.png,0.9,1.0,28.662758822230487,0.9484586199969347,697.4081999996997
GOPR0379_11_00,000208.png,0.9,1.0,26.35291414569535,0.8431401983005102,675.7084000000759
GOPR0379_11_00,000209.png,0.9,1.0,26.029604468490085,0.8309090369944357,694.3013999989489
GOPR0379_11_00,000210.png,0.9,1.0,27.680653961701665,0.8977051626293088,688.7471999998525
GOPR0379_11_00,000211.png,0.9,1.0,26.780149115111826,0.8766354018130144,683.3817999995517
GOPR0379_11_00,000212.png,0.9,1.0,26.169269805072965,0.8381685925533938,681.2277999997605
GOPR0379_11_00,000213.png,0.9,1.0,25.70911335585748,0.8296594094744926,680.4730000003474
GOPR0379_11_00,000214.png,0.9,1.0,24.436385504641365,0.7978953858434154,684.2567000003328
GOPR0379_11_00,000215.png,0.9,1.0,24.31870977148987,0.7858856045011832,714.3365000010817
GOPR0379_11_00,000216.png,0.9,1.0,24.33245912361153,0.7835444495018988,738.1977999993978
GOPR0379_11_00,000217.png,0.9,1.0,23.876140249429877,0.7686748540130385,685.1390000010724
GOPR0379_11_00,000218.png,0.9,1.0,24.750416830833444,0.8073612292078746,691.4441000008082
GOPR0379_11_00,000219.png,0.9,1.0,24.61057313705625,0.7948774429586978,679.9515999991854
GOPR0379_11_00,000220.png,0.9,1.0,25.8785104390776,0.8396155006279201,696.8033000011928
GOPR0379_11_00,000221.png,0.9,1.0,25.349616222724705,0.8111034608368298,697.9425000008632
GOPR0379_11_00,000222.png,0.9,1.0,26.7322389456001,0.8632775645833384,680.5100000001403
GOPR0379_11_00,000223.png,0.9,1.0,27.107763448670433,0.8856002997454597,693.7023000009503
GOPR0379_11_00,000224.png,0.9,1.0,26.556450400792365,0.8595123561948691,685.262100001637
GOPR0379_11_00,000225.png,0.9,1.0,27.900447300688565,0.9224810311169188,728.6480999991909
GOPR0379_11_00,000226.png,0.9,1.0,26.7316325710585,0.8696521163013236,777.0177999991574
GOPR0379_11_00,000227.png,0.9,1.0,26.98158878460449,0.8731211479230216,686.2793999989663
GOPR0379_11_00,000228.png,0.9,1.0,27.616723104176803,0.8928686073200097,679.4707999997627
GOPR0379_11_00,000229.png,0.9,1.0,27.22057164926932,0.8785810852812728,682.111399999485
GOPR0379_11_00,000230.png,0.9,1.0,27.826928876847376,0.903403380391775,664.9543000003177
GOPR0379_11_00,000231.png,0.9,1.0,28.347912196761044,0.9215928992536413,674.7565999994549
GOPR0379_11_00,000232.png,0.9,1.0,27.909978761846865,0.9096579532043747,672.3462000009022
GOPR0379_11_00,000233.png,0.9,1.0,29.187317554146812,0.957796734198455,671.1364000002504
GOPR0379_11_00,000234.png,0.9,1.0,28.15977443296069,0.9362123561315244,682.5449999996636
GOPR0379_11_00,000235.png,0.9,1.0,26.753774924617883,0.8576185456298364,708.83909999975
GOPR0379_11_00,000236.png,0.9,1.0,28.7340677489127,0.942580882523442,749.0608000007342
GOPR0379_11_00,000237.png,0.9,1.0,27.834280537319906,0.9090081443792005,669.5835000009538
GOPR0379_11_00,000238.png,0.9,1.0,27.80630454378064,0.9103570878174841,671.8074999989767
GOPR0379_11_00,000239.png,0.9,1.0,28.31964176992702,0.9267022241594473,673.3831000001373
GOPR0379_11_00,000240.png,0.9,1.0,28.844649764218616,0.9420192736462493,667.3936999995931
GOPR0379_11_00,000241.png,0.9,1.0,29.506662909374572,0.9595092247247496,682.1500999994896
GOPR0379_11_00,000242.png,0.9,1.0,28.579582837478014,0.933020866183255,678.01419999887
GOPR0379_11_00,000243.png,0.9,1.0,29.191479448803012,0.9539672010618719,678.7459000006493
GOPR0379_11_00,000244.png,0.9,1.0,28.766261455659027,0.9413879076637425,684.5767000013439
GOPR0379_11_00,000245.png,0.9,1.0,29.34071342575494,0.9519118719626071,736.1419999997452
GOPR0379_11_00,000246.png,0.9,1.0,29.27865472723572,0.9478426453842154,740.9036999997625
GOPR0379_11_00,000247.png,0.9,1.0,28.560243097702962,0.9322962195921097,685.4499000000942
GOPR0379_11_00,000248.png,0.9,1.0,28.267044733798524,0.9122979778058292,679.1938000005757
GOPR0379_11_00,000249.png,0.9,1.0,28.037894378228735,0.900167001459463,700.8062000004429
GOPR0379_11_00,000250.png,0.9,1.0,27.05522616952352,0.8655006444909397,686.0372999999527
GOPR0379_11_00,000251.png,0.9,1.0,26.88170232984276,0.8609696848702185,682.9868000004353
GOPR0379_11_00,000252.png,0.9,1.0,24.619667915221534,0.7717310888521253,695.8519999989221
GOPR0379_11_00,000253.png,0.9,1.0,25.738134822477182,0.8079300534099453,688.5232999993605
GOPR0379_11_00,000254.png,0.9,1.0,26.961186036953883,0.8501071910612318,685.350700001436
GOPR0379_11_00,000255.png,0.9,1.0,27.957724149460958,0.8854850494340528,712.8424000002269
GOPR0379_11_00,000256.png,0.9,1.0,27.10579886476718,0.8539223703564677,801.270799998747
GOPR0379_11_00,000257.png,0.9,1.0,27.025841852766384,0.8484343215124772,671.838199999911
GOPR0379_11_00,000258.png,0.9,1.0,26.183845949834993,0.8157108568109305,668.2369999998627
GOPR0379_11_00,000259.png,0.9,1.0,27.02288684274407,0.8429731010333198,687.2899000009056
GOPR0379_11_00,000260.png,0.9,1.0,27.465215195075494,0.856931889949291,690.2284000007057
GOPR0379_11_00,000261.png,0.9,1.0,24.974767088910063,0.7707790183308708,687.9927999998472
GOPR0379_11_00,000262.png,0.9,1.0,23.625888239654884,0.7212902010107941,691.03350000114
GOPR0379_11_00,000263.png,0.9,1.0,24.19126085894991,0.7398291237356208,701.5753999985463
GOPR0379_11_00,000264.png,0.9,1.0,24.488983294988135,0.7542509934568695,678.1969000003301
GOPR0379_11_00,000265.png,0.9,1.0,23.98319970580547,0.7310069733103645,693.3563000002323
GOPR0379_11_00,000266.png,0.9,1.0,26.148022652240748,0.8199332176589061,722.334399999454
GOPR0379_11_00,000267.png,0.9,1.0,25.52726294340626,0.7977842650204073,688.6823999993794
GOPR0379_11_00,000268.png,0.9,1.0,25.23894198554305,0.7901075604423594,694.7704000012891
GOPR0379_11_00,000269.png,0.9,1.0,25.981078662049427,0.81708334455686,694.1160000005766
GOPR0379_11_00,000270.png,0.9,1.0,25.819050639846854,0.7984911142868553,709.1048000002047
GOPR0379_11_00,000271.png,0.9,1.0,27.087842337580096,0.8463878305653364,691.6626000001997
GOPR0379_11_00,000272.png,0.9,1.0,26.037931612421442,0.8037883270784096,695.4353000000992
GOPR0379_11_00,000273.png,0.9,1.0,25.068507908839138,0.7624394292276732,698.3652999988408
GOPR0379_11_00,000274.png,0.9,1.0,25.874482158130355,0.7827681113003856,697.913800000606
GOPR0379_11_00,000275.png,0.9,1.0,26.255015284399118,0.797779460264637,732.0650000001478
GOPR0379_11_00,000276.png,0.9,1.0,26.276366108571906,0.8009400848972259,739.6802000002936
GOPR0379_11_00,000277.png,0.9,1.0,25.92721528384348,0.7930938399027707,717.2873999988951
GOPR0379_11_00,000278.png,0.9,1.0,26.408379921328063,0.801215552788563,701.0769999997137
GOPR0379_11_00,000279.png,0.9,1.0,26.832859403865314,0.8264157619182838,704.2729000004329
GOPR0379_11_00,000280.png,0.9,1.0,26.825729083839676,0.819517639456924,700.3955000000133
GOPR0379_11_00,000281.png,0.9,1.0,26.992962079979854,0.8376959780691209,702.2801999992225
GOPR0379_11_00,000282.png,0.9,1.0,27.136396700016817,0.8398833312871538,690.9413000012137
GOPR0379_11_00,000283.png,0.9,1.0,28.05867832860407,0.8742573900260374,691.1043000000063
GOPR0379_11_00,000284.png,0.9,1.0,27.023972297417565,0.8391704786817101,692.8219999990688
GOPR0379_11_00,000285.png,0.9,1.0,24.853126523679272,0.7470143368459036,715.201299999535
GOPR0379_11_00,000286.png,0.9,1.0,29.17833799942434,0.9292438206977255,718.6982999992324
GOPR0379_11_00,000287.png,0.9,1.0,25.96391810792118,0.8181750692881556,692.7467000004981
GOPR0380_11_00,000134.png,0.9,1.0,24.90455998702281,0.8020918711720716,676.5046999989863
GOPR0380_11_00,000135.png,0.9,1.0,24.734660852039386,0.7953531995387587,676.3487999996869
GOPR0380_11_00,000136.png,0.9,1.0,24.376533002200137,0.7874235173753164,689.3390999994153
GOPR0380_11_00,000137.png,0.7516142644598502,0.5760407555995719,23.303425356529523,0.7545461103060728,688.6883999995916
GOPR0380_11_00,000138.png,0.9,1.0,24.63491692659401,0.7912297301518304,682.6021000015317
GOPR0380_11_00,000139.png,0.9,1.0,24.95602456054563,0.8120268030372073,665.7185000003665
GOPR0380_11_00,000140.png,0.9,1.0,25.441351153350162,0.8187674130654371,694.3066000003455
GOPR0380_11_00,000141.png,0.9,1.0,25.21690676147744,0.8196522529323745,708.2628999996814
GOPR0380_11_00,000142.png,0.9,1.0,25.909631470088613,0.8221339398220628,735.3224999988015
GOPR0380_11_00,000143.png,0.9,1.0,26.552309983641884,0.8362970853966719,684.3820000012784
GOPR0380_11_00,000144.png,0.9,1.0,26.506966737868662,0.8527820195770645,693.9933999983623
GOPR0380_11_00,000145.png,0.9,1.0,26.976922481998834,0.8630598864517385,702.1633999993355
GOPR0380_11_00,000146.png,0.9,1.0,27.660563964692194,0.8637299371270455,682.2953999999299
GOPR0380_11_00,000147.png,0.9,1.0,27.283853015319252,0.847652056830984,696.3133999997808
GOPR0380_11_00,000148.png,0.9,1.0,26.355971795263635,0.8291231345490117,693.6012000005576
GOPR0380_11_00,000149.png,0.9,1.0,26.187617233913997,0.840587339924982,685.0917000010668
GOPR0380_11_00,000150.png,0.9,1.0,25.983171827514443,0.8280905094917852,690.5994000007922
GOPR0380_11_00,000151.png,0.9,1.0,25.629651784327624,0.8213200326616193,714.1551000004256
GOPR0380_11_00,000152.png,0.9,1.0,25.79407785304008,0.8016943545957226,749.7691000007762
GOPR0380_11_00,000153.png,0.9,1.0,24.733389405170712,0.7924994820754406,683.2577000004676
GOPR0380_11_00,000154.png,0.9,1.0,25.972620631470313,0.8061746255522809,681.2546000001021
GOPR0380_11_00,000155.png,0.9,1.0,25.7350778260937,0.800664692163676,674.2537999998603
GOPR0380_11_00,000156.png,0.9,1.0,23.701528195271,0.7577595491879819,686.7361999993591
GOPR0380_11_00,000157.png,0.9,1.0,23.566576442714272,0.7542391106309837,683.4163000003173
GOPR0380_11_00,000158.png,0.9,1.0,23.40092499336237,0.7479747521155802,696.9721999994363
GOPR0380_11_00,000159.png,0.9,1.0,24.872870658998462,0.7936057134982185,684.3222999996215
GOPR0380_11_00,000160.png,0.9,1.0,25.495487659682794,0.801409227970923,680.0234000002092
GOPR0380_11_00,000161.png,0.9,1.0,26.486504330354656,0.8271003367123863,706.8288000009488
GOPR0380_11_00,000162.png,0.9,1.0,25.863144106138733,0.8225202745642481,775.0398999996833
GOPR0380_11_00,000163.png,0.9,1.0,27.10886988145568,0.8385682369227645,684.4836000000214
GOPR0380_11_00,000164.png,0.9,1.0,24.44649412194436,0.8042535885504348,699.1301999987627
GOPR0380_11_00,000165.png,0.9,1.0,22.775598547516918,0.7515421797545029,680.8112999988225
GOPR0380_11_00,000166.png,0.9,1.0,23.492935843697545,0.7788186478611587,680.1744000003964
GOPR0380_11_00,000167.png,0.9,1.0,24.48179575167078,0.7983919127424602,689.082499999131
GOPR0380_11_00,000168.png,0.9,1.0,25.426508926166164,0.8165881507622829,673.0974000001879
GOPR0380_11_00,000169.png,0.9,1.0,24.47157125364814,0.8060531574125145,675.6751000011718
GOPR0380_11_00,000170.png,0.9,1.0,25.410531961072977,0.8313882654910425,680.9578000011243
GOPR0380_11_00,000171.png,0.9,1.0,27.03563828942757,0.8724550154996696,718.1547999989562
GOPR0380_11_00,000172.png,0.9,1.0,26.78238804139881,0.8779363391228396,794.5834000001923
GOPR0380_11_00,000173.png,0.9,1.0,24.60598663260051,0.833788274382445,707.0519999997487
GOPR0380_11_00,000174.png,0.9,1.0,27.05535628401443,0.873542832745775,676.443799999106
GOPR0380_11_00,000175.png,0.9,1.0,26.716910918240483,0.8438268329176912,688.2205999991129
GOPR0380_11_00,000176.png,0.9,1.0,26.452878897119696,0.8445722827802137,688.9632999991591
